,index,id,store_id,start_time,end_time,start_time_range,end_time_range,geom,attributes,hs_baldhead,hs_longhair,hs_blackhair,hs_hat,hs_glasses,ub_shirt,ub_sweater,ub_vest,ub_tshirt,ub_cotton,ub_jacket,ub_suitup,ub_tight,ub_shortsleeve,ub_others,lb_longtrousers,lb_skirt,lb_shortskirt,lb_dress,lb_jeans,lb_tighttrousers,shoes_leather,shoes_sports,shoes_boots,shoes_cloth,shoes_casual,shoes_other,attachment_backpack,attachment_shoulderbag,attachment_handbag,attachment_box,attachment_plasticbag,attachment_paperbag,attachment_handtrunk,attachment_other,ageless16,age17to30,age31to45,age46to60,female,bodyfat,bodynormal,bodythin,customer,employee
0,12,90c12125-6624-4a81-b908-bb66f2a675c9,名创优品miniso,2021-02-24 19:00:01,2021-02-24 19:00:09,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (448.2733917236328 239.2859090169271, 443.1312408447266 239.4420369466146, 431.4691314697266 240.84375, 426.0065460205078 239.227783203125, 416.8434600830078 221.6561279296875, 408.2881622314453 238.255859375, 406.9235992431641 242.5811564127604, 402.1323699951172 244.2701822916667, 392.5270080566406 242.982421875, 384.753173828125 244.9260864257812, 380.4081115722656 248.0806477864584, 371.466552734375 244.5450032552083, 365.3535003662109 229.5084431966146, 357.7817230224609 228.7210489908854, 352.7166137695312 225.4078369140625, 343.6987762451172 227.8311157226562, 324.7689056396484 237.9175821940104, 320.7067718505859 239.003662109375, 315.0363311767578 237.8206787109375, 309.9050750732422 244.6654256184896, 301.4617004394531 224.8070678710938, 297.3155975341797 235.0247802734375, 284.3741912841797 213.25830078125, 242.8674087524414 233.32177734375, 219.0312118530273 231.0412394205729, 211.3406372070312 233.8107299804688, 201.6888198852539 240.2030436197916, 193.1120300292969 237.5658772786458, 183.0270538330078 238.1625569661458, 173.3000259399414 223.0939737955729, 160.599494934082 232.4612223307292, 150.0512847900391 244.4913533528646, 118.1214408874512 242.9415486653646, 109.3395462036133 231.8555908203125)","{'hs_baldhead': 0.00016615614003967494, 'hs_longhair': 0.9832164645195007, 'hs_blackhair': 0.9994354844093323, 'hs_hat': 0.0013059742050245404, 'hs_glasses': 0.002095360541716218, 'ub_shirt': 0.2888815104961395, 'ub_sweater': 0.002543662441894412, 'ub_vest': 0.0008473775815218687, 'ub_tshirt': 0.05699971690773964, 'ub_cotton': 0.17938891053199768, 'ub_jacket': 0.03840024396777153, 'ub_suitup': 0.006622083485126495, 'ub_tight': 0.04143833369016647, 'ub_shortsleeve': 0.007382981013506651, 'ub_others': 0.12253352999687195, 'lb_longtrousers': 0.4554796516895294, 'lb_skirt': 0.03807933256030083, 'lb_shortskirt': 0.008449780754745007, 'lb_dress': 0.4146857261657715, 'lb_jeans': 0.00017144937010016292, 'lb_tighttrousers': 0.46686676144599915, 'shoes_leather': 0.2569023668766022, 'shoes_sports': 0.0012575776781886816, 'shoes_boots': 0.06026821210980415, 'shoes_cloth': 0.09815964847803116, 'shoes_casual': 0.05403227359056473, 'shoes_other': 0.005840121302753687, 'attachment_backpack': 0.0012485944898799062, 'attachment_shoulderbag': 0.008190632797777653, 'attachment_handbag': 0.8004518151283264, 'attachment_box': 0.004264199174940586, 'attachment_plasticbag': 0.004883426707237959, 'attachment_paperbag': 0.012210461311042309, 'attachment_handtrunk': 0.0024052923545241356, 'attachment_other': 0.45399051904678345, 'ageless16': 0.15061435103416443, 'age17to30': 0.25886738300323486, 'age31to45': 0.5982387661933899, 'age46to60': 0.01084950752556324, 'female': 0.9999847412109375, 'bodyfat': 0.0022188788279891014, 'bodynormal': 0.858530580997467, 'bodythin': 0.285854697227478, 'customer': 0.9968613386154175, 'employee': 0.0009188801050186157}",0.00016615614003967494,0.9832164645195007,0.9994354844093323,0.0013059742050245404,0.002095360541716218,0.2888815104961395,0.002543662441894412,0.0008473775815218687,0.05699971690773964,0.17938891053199768,0.03840024396777153,0.006622083485126495,0.04143833369016647,0.007382981013506651,0.12253352999687195,0.4554796516895294,0.03807933256030083,0.008449780754745007,0.4146857261657715,0.00017144937010016292,0.46686676144599915,0.2569023668766022,0.0012575776781886816,0.06026821210980415,0.09815964847803116,0.05403227359056473,0.005840121302753687,0.0012485944898799062,0.008190632797777653,0.8004518151283264,0.004264199174940586,0.004883426707237959,0.012210461311042309,0.0024052923545241356,0.45399051904678345,0.15061435103416443,0.25886738300323486,0.5982387661933899,0.01084950752556324,0.9999847412109375,0.0022188788279891014,0.858530580997467,0.285854697227478,0.9968613386154175,0.0009188801050186157
1,45,5a9e6263-0c0f-4571-a3b7-eee6d052fc42,名创优品miniso,2021-02-24 19:00:21,2021-02-24 19:00:24,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (155.9707565307617 238.06787109375, 159.1262741088867 242.5654907226562, 164.7629547119141 253.0037027994792, 167.8238143920898 251.8716634114583, 169.8316040039062 250.1539103190104, 182.5338287353516 221.78271484375, 186.8758697509766 222.5201416015625, 206.5880966186523 207.1204223632812, 218.8140640258789 194.29443359375)","{'hs_baldhead': 0.0014722889754921198, 'hs_longhair': 0.9867510795593262, 'hs_blackhair': 0.9998917579650879, 'hs_hat': 0.007154079154133797, 'hs_glasses': 0.008018760941922665, 'ub_shirt': 0.8284026980400085, 'ub_sweater': 0.0024305011611431837, 'ub_vest': 0.0001989557349588722, 'ub_tshirt': 0.05240966007113457, 'ub_cotton': 0.013019656762480736, 'ub_jacket': 0.10951939225196838, 'ub_suitup': 0.06460394710302353, 'ub_tight': 0.5092998743057251, 'ub_shortsleeve': 0.024131398648023605, 'ub_others': 0.051963578909635544, 'lb_longtrousers': 0.9843081831932068, 'lb_skirt': 0.006429614033550024, 'lb_shortskirt': 0.001390869845636189, 'lb_dress': 0.04034470394253731, 'lb_jeans': 0.0004829102836083621, 'lb_tighttrousers': 0.05557282269001007, 'shoes_leather': 0.4052225649356842, 'shoes_sports': 0.08796841651201248, 'shoes_boots': 0.04318733513355255, 'shoes_cloth': 0.032449543476104736, 'shoes_casual': 0.20301568508148193, 'shoes_other': 0.12747740745544434, 'attachment_backpack': 0.007758114021271467, 'attachment_shoulderbag': 0.0013971285661682487, 'attachment_handbag': 0.012305225245654583, 'attachment_box': 0.011277754791080952, 'attachment_plasticbag': 0.0032888175919651985, 'attachment_paperbag': 0.021288186311721802, 'attachment_handtrunk': 0.0006435871473513544, 'attachment_other': 0.06763434410095215, 'ageless16': 0.9661114811897278, 'age17to30': 0.49443021416664124, 'age31to45': 0.09579417109489441, 'age46to60': 0.004696760326623917, 'female': 0.9976714253425598, 'bodyfat': 0.0013067356776446104, 'bodynormal': 0.9057812094688416, 'bodythin': 0.2073020339012146, 'customer': 0.9964292645454407, 'employee': 0.002093104412779212}",0.0014722889754921198,0.9867510795593262,0.9998917579650879,0.007154079154133797,0.008018760941922665,0.8284026980400085,0.0024305011611431837,0.0001989557349588722,0.05240966007113457,0.013019656762480736,0.10951939225196838,0.06460394710302353,0.5092998743057251,0.024131398648023605,0.051963578909635544,0.9843081831932068,0.006429614033550024,0.001390869845636189,0.04034470394253731,0.0004829102836083621,0.05557282269001007,0.4052225649356842,0.08796841651201248,0.04318733513355255,0.032449543476104736,0.20301568508148193,0.12747740745544434,0.007758114021271467,0.0013971285661682487,0.012305225245654583,0.011277754791080952,0.0032888175919651985,0.021288186311721802,0.0006435871473513544,0.06763434410095215,0.9661114811897278,0.49443021416664124,0.09579417109489441,0.004696760326623917,0.9976714253425598,0.0013067356776446104,0.9057812094688416,0.2073020339012146,0.9964292645454407,0.002093104412779212
2,69,ac8cedb2-c578-4f68-b9cc-116229acf7aa,名创优品miniso,2021-02-24 19:00:42,2021-02-24 19:00:46,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (94.77615356445312 264.9993693033854, 95.48517990112305 270.2820434570312, 99.99713134765625 273.6527303059896, 123.1017074584961 293.3774617513021, 122.0736465454102 294.3601481119791, 118.0076026916504 289.5372314453125, 124.3548736572266 296.5180257161459, 122.5863914489746 320.4130452473959, 117.9321594238281 315.9478556315104, 113.4691276550293 307.5478312174479, 113.0628471374512 308.5569661458334, 121.8399810791016 306.5073649088541, 112.9131202697754 301.9070638020834)","{'hs_baldhead': 0.0051154885441064835, 'hs_longhair': 0.03076881170272827, 'hs_blackhair': 0.033685147762298584, 'hs_hat': 0.011588433757424355, 'hs_glasses': 0.00020982888236176223, 'ub_shirt': 0.03216366469860077, 'ub_sweater': 0.048920001834630966, 'ub_vest': 0.00010318081331206486, 'ub_tshirt': 0.08542162925004959, 'ub_cotton': 0.12386837601661682, 'ub_jacket': 0.5309901237487793, 'ub_suitup': 0.02764848805963993, 'ub_tight': 0.06174233555793762, 'ub_shortsleeve': 0.002029197057709098, 'ub_others': 0.37255221605300903, 'lb_longtrousers': 0.9345225691795349, 'lb_skirt': 0.046591561287641525, 'lb_shortskirt': 0.005768332630395889, 'lb_dress': 0.00573651771992445, 'lb_jeans': 0.007429508492350578, 'lb_tighttrousers': 0.06819650530815125, 'shoes_leather': 0.29137948155403137, 'shoes_sports': 0.07992196083068848, 'shoes_boots': 0.003395868232473731, 'shoes_cloth': 0.014020470902323723, 'shoes_casual': 0.1170034185051918, 'shoes_other': 0.16386860609054565, 'attachment_backpack': 0.06086885929107666, 'attachment_shoulderbag': 0.015492371283471584, 'attachment_handbag': 0.008993704803287983, 'attachment_box': 0.022737180814146996, 'attachment_plasticbag': 0.021252479404211044, 'attachment_paperbag': 0.007147673051804304, 'attachment_handtrunk': 0.0017495505744591355, 'attachment_other': 0.4849056601524353, 'ageless16': 0.055077869445085526, 'age17to30': 0.5136760473251343, 'age31to45': 0.32981687784194946, 'age46to60': 0.00874178484082222, 'female': 0.8992834091186523, 'bodyfat': 0.011198683641850948, 'bodynormal': 0.969510018825531, 'bodythin': 0.012320296838879585, 'customer': 0.9964962601661682, 'employee': 0.0006660745129920542}",0.0051154885441064835,0.03076881170272827,0.033685147762298584,0.011588433757424355,0.00020982888236176223,0.03216366469860077,0.048920001834630966,0.00010318081331206486,0.08542162925004959,0.12386837601661682,0.5309901237487793,0.02764848805963993,0.06174233555793762,0.002029197057709098,0.37255221605300903,0.9345225691795349,0.046591561287641525,0.005768332630395889,0.00573651771992445,0.007429508492350578,0.06819650530815125,0.29137948155403137,0.07992196083068848,0.003395868232473731,0.014020470902323723,0.1170034185051918,0.16386860609054565,0.06086885929107666,0.015492371283471584,0.008993704803287983,0.022737180814146996,0.021252479404211044,0.007147673051804304,0.0017495505744591355,0.4849056601524353,0.055077869445085526,0.5136760473251343,0.32981687784194946,0.00874178484082222,0.8992834091186523,0.011198683641850948,0.969510018825531,0.012320296838879585,0.9964962601661682,0.0006660745129920542
3,82,7a9782a3-ea65-41d5-adfc-a96dc57ffea5,名创优品miniso,2021-02-24 19:00:57,2021-02-24 19:01:04,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (279.4016876220703 221.7509765625, 275.1255950927734 224.2882486979167, 273.1908111572266 224.0270182291667, 269.5550079345703 227.0106608072917, 265.9569931030273 228.1015828450521, 261.9094848632812 230.7771402994792, 257.3278656005859 230.3512369791667, 252.1113739013672 230.9887491861979, 247.7843475341797 233.3907877604167, 242.9462814331055 233.0108642578125, 238.7597427368164 235.0182495117188, 234.4864959716797 236.6630452473958, 232.2317886352539 236.8657633463542, 227.4344177246094 239.2920125325521, 223.9718399047852 239.5171305338542, 219.3235702514648 241.2368570963542, 213.6793212890625 243.5290323893229, 210.1919784545898 244.2160034179688, 205.7808685302734 245.9592488606771, 201.5432357788086 245.9782307942708, 197.0462341308594 247.3245035807292, 196.2106857299805 248.2065633138021, 190.7750015258789 248.5616861979167, 183.758430480957 249.9199422200521, 178.2280349731445 251.0875040690104, 174.0354766845703 250.2117513020833, 168.2985763549805 249.6827189127604, 161.0057373046875 249.881591796875, 155.8815002441406 250.5451456705729, 147.1568756103516 249.4584554036458, 144.765625 246.8334350585938, 137.1486320495605 249.0207926432292, 128.775260925293 250.9277547200521, 123.0470886230469 249.0980631510417, 118.0002517700195 250.752197265625, 113.7487258911133 252.7764078776042)","{'hs_baldhead': 0.0017464112024754286, 'hs_longhair': 0.984369158744812, 'hs_blackhair': 0.9500148296356201, 'hs_hat': 0.010558650828897953, 'hs_glasses': 0.0020997191313654184, 'ub_shirt': 0.09661857038736343, 'ub_sweater': 0.023186462000012398, 'ub_vest': 0.0004635148507077247, 'ub_tshirt': 0.021411579102277756, 'ub_cotton': 0.06862208992242813, 'ub_jacket': 0.11622343957424164, 'ub_suitup': 0.026615193113684654, 'ub_tight': 0.9533587098121643, 'ub_shortsleeve': 0.003135442268103361, 'ub_others': 0.31075119972229004, 'lb_longtrousers': 0.9533122181892395, 'lb_skirt': 0.00789609644562006, 'lb_shortskirt': 0.0010989493457600474, 'lb_dress': 0.004571839235723019, 'lb_jeans': 0.002814351813867688, 'lb_tighttrousers': 0.09919732064008713, 'shoes_leather': 0.18240246176719666, 'shoes_sports': 0.006713430862873793, 'shoes_boots': 0.028659915551543236, 'shoes_cloth': 0.48495084047317505, 'shoes_casual': 0.6121836304664612, 'shoes_other': 0.17542141675949097, 'attachment_backpack': 0.0074341269209980965, 'attachment_shoulderbag': 0.7485290169715881, 'attachment_handbag': 0.04113183170557022, 'attachment_box': 0.005992749705910683, 'attachment_plasticbag': 0.08467752486467361, 'attachment_paperbag': 0.10054478794336319, 'attachment_handtrunk': 0.002696310868486762, 'attachment_other': 0.6454333066940308, 'ageless16': 0.13999152183532715, 'age17to30': 0.6516549587249756, 'age31to45': 0.21999943256378174, 'age46to60': 0.015467124059796333, 'female': 0.9999802112579346, 'bodyfat': 0.009494834579527378, 'bodynormal': 0.9701488018035889, 'bodythin': 0.022714193910360336, 'customer': 0.9903773665428162, 'employee': 0.0018302988028153777}",0.0017464112024754286,0.984369158744812,0.9500148296356201,0.010558650828897953,0.0020997191313654184,0.09661857038736343,0.023186462000012398,0.0004635148507077247,0.021411579102277756,0.06862208992242813,0.11622343957424164,0.026615193113684654,0.9533587098121643,0.003135442268103361,0.31075119972229004,0.9533122181892395,0.00789609644562006,0.0010989493457600474,0.004571839235723019,0.002814351813867688,0.09919732064008713,0.18240246176719666,0.006713430862873793,0.028659915551543236,0.48495084047317505,0.6121836304664612,0.17542141675949097,0.0074341269209980965,0.7485290169715881,0.04113183170557022,0.005992749705910683,0.08467752486467361,0.10054478794336319,0.002696310868486762,0.6454333066940308,0.13999152183532715,0.6516549587249756,0.21999943256378174,0.015467124059796333,0.9999802112579346,0.009494834579527378,0.9701488018035889,0.022714193910360336,0.9903773665428162,0.0018302988028153777
4,84,57047df9-4568-4679-9181-3e5b8e254e82,名创优品miniso,2021-02-24 19:00:59,2021-02-24 19:01:07,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (283.4648284912109 206.4742838541667, 279.7079925537109 215.4012654622396, 275.3848876953125 216.4580078125, 270.8729095458984 208.3933308919271, 266.2395858764648 219.1727294921875, 257.5164184570312 222.6240234375, 245.7345809936523 227.0074666341146, 238.6119995117188 227.4744059244792, 233.9974365234375 228.8726399739583, 229.6184921264648 229.7681477864583, 224.7308807373047 230.3848063151042, 218.8537750244141 229.8400268554688, 213.723388671875 230.4387817382812, 205.8005752563477 233.4756266276042, 202.2040786743164 240.6708170572917, 196.2210159301758 237.7988077799479, 178.8978576660156 240.3285319010417, 174.1152420043945 241.1069742838542, 170.0721206665039 241.7909545898438, 164.7514724731445 241.9496663411458, 159.7319030761719 240.8454386393229, 147.0536651611328 240.0960896809896, 142.5179100036621 248.9650675455729, 127.6086196899414 249.9725545247396, 123.7834815979004 251.5619099934896, 118.8646621704102 250.2959391276042, 115.1043701171875 248.4124959309896, 109.1963577270508 233.6876017252604)","{'hs_baldhead': 0.009309915825724602, 'hs_longhair': 0.9809364080429077, 'hs_blackhair': 0.9636564254760742, 'hs_hat': 0.010760125704109669, 'hs_glasses': 0.0011364688398316503, 'ub_shirt': 0.03600249066948891, 'ub_sweater': 0.0010589351877570152, 'ub_vest': 0.0009851509239524603, 'ub_tshirt': 0.02832203172147274, 'ub_cotton': 0.035675112158060074, 'ub_jacket': 0.5205168724060059, 'ub_suitup': 0.026749690994620323, 'ub_tight': 0.9119347929954529, 'ub_shortsleeve': 0.0010505740065127611, 'ub_others': 0.08002649992704391, 'lb_longtrousers': 0.7194604277610779, 'lb_skirt': 0.16262739896774292, 'lb_shortskirt': 0.020301811397075653, 'lb_dress': 0.2146797925233841, 'lb_jeans': 0.009016192518174648, 'lb_tighttrousers': 0.28822585940361023, 'shoes_leather': 0.008032994344830513, 'shoes_sports': 0.22641822695732117, 'shoes_boots': 0.042242322117090225, 'shoes_cloth': 0.3377086818218231, 'shoes_casual': 0.8644128441810608, 'shoes_other': 0.0030585143249481916, 'attachment_backpack': 0.5965296626091003, 'attachment_shoulderbag': 0.009223935194313526, 'attachment_handbag': 0.014226122759282589, 'attachment_box': 0.04327499121427536, 'attachment_plasticbag': 0.0010053004371002316, 'attachment_paperbag': 0.02562466822564602, 'attachment_handtrunk': 0.020022382959723473, 'attachment_other': 0.7484951615333557, 'ageless16': 0.03514505550265312, 'age17to30': 0.7280341982841492, 'age31to45': 0.2141190767288208, 'age46to60': 0.015239379368722439, 'female': 0.9926599860191345, 'bodyfat': 0.0012821368873119354, 'bodynormal': 0.9613896012306213, 'bodythin': 0.08263654261827469, 'customer': 0.9982147216796875, 'employee': 0.0007079303613863885}",0.009309915825724602,0.9809364080429077,0.9636564254760742,0.010760125704109669,0.0011364688398316503,0.03600249066948891,0.0010589351877570152,0.0009851509239524603,0.02832203172147274,0.035675112158060074,0.5205168724060059,0.026749690994620323,0.9119347929954529,0.0010505740065127611,0.08002649992704391,0.7194604277610779,0.16262739896774292,0.020301811397075653,0.2146797925233841,0.009016192518174648,0.28822585940361023,0.008032994344830513,0.22641822695732117,0.042242322117090225,0.3377086818218231,0.8644128441810608,0.0030585143249481916,0.5965296626091003,0.009223935194313526,0.014226122759282589,0.04327499121427536,0.0010053004371002316,0.02562466822564602,0.020022382959723473,0.7484951615333557,0.03514505550265312,0.7280341982841492,0.2141190767288208,0.015239379368722439,0.9926599860191345,0.0012821368873119354,0.9613896012306213,0.08263654261827469,0.9982147216796875,0.0007079303613863885
5,90,fb016371-cfb8-4d6b-857c-cb29ea412264,名创优品miniso,2021-02-24 19:01:04,2021-02-24 19:01:07,2021-02-24 19:00:00,2021-02-24 19:30:00,"LINESTRING (146.4201431274414 242.582275390625, 146.1237869262695 240.7862752278646, 150.3761520385742 249.2117919921875, 155.4592742919922 236.8530476888021, 155.1098403930664 238.0612996419271, 154.2677154541016 239.3897705078125, 153.9462890625 240.182861328125, 151.5624847412109 240.5595499674479, 151.4286193847656 240.9049072265625, 151.4441070556641 240.6156005859375, 155.7668991088867 239.7058919270833, 159.9252166748047 240.9107055664062)","{'hs_baldhead': 0.0021669380366802216, 'hs_longhair': 0.4505264461040497, 'hs_blackhair': 0.9140778183937073, 'hs_hat': 0.006353258155286312, 'hs_glasses': 0.006489415653049946, 'ub_shirt': 0.08230147510766983, 'ub_sweater': 0.002676810836419463, 'ub_vest': 0.001335608190856874, 'ub_tshirt': 0.17390529811382294, 'ub_cotton': 0.08406656980514526, 'ub_jacket': 0.776679515838623, 'ub_suitup': 0.007335514295846224, 'ub_tight': 0.3123989701271057, 'ub_shortsleeve': 0.0026784329675137997, 'ub_others': 0.22100751101970673, 'lb_longtrousers': 0.9748575091362, 'lb_skirt': 0.021382935345172882, 'lb_shortskirt': 0.0032444302923977375, 'lb_dress': 0.02361205406486988, 'lb_jeans': 0.0028960437048226595, 'lb_tighttrousers': 0.036924097687006, 'shoes_leather': 0.06363226473331451, 'shoes_sports': 0.24273376166820526, 'shoes_boots': 0.018807532265782356, 'shoes_cloth': 0.06120423972606659, 'shoes_casual': 0.6512011289596558, 'shoes_other': 0.011928643099963665, 'attachment_backpack': 0.014306368306279182, 'attachment_shoulderbag': 0.1268056333065033, 'attachment_handbag': 0.5954399704933167, 'attachment_box': 0.0162860918790102, 'attachment_plasticbag': 0.021259553730487823, 'attachment_paperbag': 0.05897350236773491, 'attachment_handtrunk': 0.10856293886899948, 'attachment_other': 0.061385221779346466, 'ageless16': 0.252115935087204, 'age17to30': 0.21457651257514954, 'age31to45': 0.5564431548118591, 'age46to60': 0.054801423102617264, 'female': 0.7661430835723877, 'bodyfat': 0.0013136318884789944, 'bodynormal': 0.9207972288131714, 'bodythin': 0.18392473459243774, 'customer': 0.9989421963691711, 'employee': 0.00020885939011350274}",0.0021669380366802216,0.4505264461040497,0.9140778183937073,0.006353258155286312,0.006489415653049946,0.08230147510766983,0.002676810836419463,0.001335608190856874,0.17390529811382294,0.08406656980514526,0.776679515838623,0.007335514295846224,0.3123989701271057,0.0026784329675137997,0.22100751101970673,0.9748575091362,0.021382935345172882,0.0032444302923977375,0.02361205406486988,0.0028960437048226595,0.036924097687006,0.06363226473331451,0.24273376166820526,0.018807532265782356,0.06120423972606659,0.6512011289596558,0.011928643099963665,0.014306368306279182,0.1268056333065033,0.5954399704933167,0.0162860918790102,0.021259553730487823,0.05897350236773491,0.10856293886899948,0.061385221779346466,0.252115935087204,0.21457651257514954,0.5564431548118591,0.054801423102617264,0.7661430835723877,0.0013136318884789944,0.9207972288131714,0.18392473459243774,0.9989421963691711,0.00020885939011350274
